2001,612.6173,5490.2273,800.2888,13.8540,9.6933,1.6921,1.6355,0.0515,0.60159118,0.0043,0.0007,0.0000,0.08274588,0.00378321,0.01261424,0.09522010,0.0333,0.23431534,0.1668,0.07092133208764188,0.028973086459054637
2002,545.9569,2919.7562,408.7522,17.6113,9.8736,1.7424,1.4977,0.0797,0.15082552,0.0076,0.0005,0.0000,0.07415479,0.01110162,0.01351839,0.08590546,0.0320,0.18701836,0.0082,0.07482185394548957,0.015966563774228833
2003,489.3634,2469.9855,342.0384,16.3856,10.0880,1.8345,1.5476,0.0797,0.02427599,0.0042,0.0003,0.0000,0.09225026,0.02778007,0.01289458,0.09468557,0.0257,0.19962137,0.0128,0.07095887324833065,0.015449569186054503
2004,586.5029,1624.6490,227.0170,19.4844,10.2116,1.8712,1.8102,0.1426,0.07245565,0.0038,0.0005,0.0000,0.09317108,0.03467342,0.01206208,0.10399153,0.0262,0.20175913,0.0164,0.0684700535832051,0.013534280874830702
2005,657.4779,1082.5120,152.3453,23.4448,10.8461,2.2306,1.8081,0.1683,0.10291895,0.0053,0.0006,0.0001,0.09020588,0.03500071,0.01178732,0.09655990,0.0284,0.20388436,0.0278,0.06634978886856428,0.012043524679217954
2006,517.2904,719.8805,98.4418,31.4751,10.4316,1.9426,1.5338,0.1291,0.11620225,0.0044,0.0005,0.0001,0.10264083,0.03071119,0.00952772,0.11305196,0.0227,0.18848275,0.0292,0.054026674050172474,0.011241811169858918
2007,456.2435,484.8852,65.5829,42.3344,10.4527,1.9296,1.5619,0.1064,0.12125542,0.0024,0.0007,0.0002,0.10869710,0.02767405,0.00677264,0.12760948,0.0178,0.17606111,0.0338,0.04132574992141386,0.007953477120154602
2008,493.1990,491.1805,66.0390,47.9576,10.4707,1.9166,2.0278,0.1252,0.12191187,0.0031,0.0007,0.0002,0.10604244,0.02593741,0.00553346,0.13336915,0.0165,0.16597028,0.0370,0.03682041678374847,0.006553752807035823
2009,426.0548,417.6232,55.6286,55.5283,10.1444,1.8956,1.6981,0.1120,0.12961936,0.0024,0.0004,0.0003,0.10279505,0.02480651,0.00488027,0.13153466,0.0152,0.17236891,0.0360,0.03063985722193527,0.005150751975426172
2010,440.0897,475.9886,62.5945,53.4522,10.2655,1.8246,1.7391,0.1198,0.12701821,0.0023,0.0004,0.0002,0.10544869,0.02603914,0.00455629,0.13235391,0.0141,0.18121092,0.0351,0.02805957695085479,0.004818916944114223
2011,432.7408,395.4886,50.8261,49.2923,10.3673,1.8394,1.7482,0.1205,0.12159986,0.0017,0.0005,0.0003,0.10581311,0.02845128,0.00488576,0.12883271,0.0133,0.16073340,0.0269,0.030231394146980606,0.004385914904308453
2012,352.8810,334.8322,41.6383,52.3255,10.4432,1.7629,1.3608,0.0968,0.12718253,0.0013,0.0005,0.0002,0.10448847,0.02192145,0.00375835,0.12867532,0.0106,0.16950068,0.0209,0.024420641952871847,0.0032838165462491515
2013,376.5583,328.8547,42.1461,52.6978,11.1431,1.8282,1.4327,0.1155,0.11940085,0.0015,0.0005,0.0003,0.10625483,0.02552693,0.00420730,0.13062389,0.0116,0.15683039,0.0248,0.0257948720376595,0.003629246978639604
2014,375.9556,329.9840,42.2322,49.3079,10.4278,1.7653,1.4939,0.1192,0.11301159,0.0015,0.0005,0.0003,0.09947757,0.02409037,0.00421431,0.12990755,0.0114,0.16036336,0.0232,0.02485876422342977,0.0020396103239233208
2015,401.2730,363.0422,46.0022,52.3498,10.5041,1.8659,1.5839,0.1318,0.11798661,0.0015,0.0005,0.0002,0.10884854,0.02679639,0.00459096,0.13087724,0.0113,0.16413146,0.0260,0.02583527844896516,0.003919188998475639
2016,456.9440,264.9993,33.1441,59.9442,11.9219,2.0340,1.6237,0.2140,0.11740052,0.0013,0.0003,0.0002,0.10059099,0.02942035,0.00921743,0.13429767,0.0100,0.15256192,0.0229,0.01787106382951478,0.004277069022042467
2017,526.4995,242.3661,30.4733,58.4051,12.7111,2.0261,1.9698,0.2320,0.11313911,0.0013,0.0003,0.0002,0.09971323,0.03382352,0.01072809,0.13280732,0.0100,0.15666194,0.0269,0.0164977630632357,0.0033599021936414203
2018,392.0752,278.2847,34.9967,54.7609,10.5984,1.8868,1.5955,0.1104,0.11605396,0.0017,0.0005,0.0002,0.10553778,0.03080927,0.00510663,0.13129950,0.0100,0.16127312,0.0263,0.020253405686988787,0.004095059174237932
2019,352.8146,263.8082,32.9168,52.8035,10.1683,1.8846,1.4502,0.1240,0.11479368,0.0017,0.0006,0.0004,0.09947117,0.02876283,0.00388493,0.13147977,0.0095,0.17107176,0.0316,0.020250604673062944,0.003938468613724532
2020,342.3712,214.7204,25.6865,56.1534,9.9787,1.7990,1.4479,0.1054,0.11097986,0.0018,0.0004,0.0003,0.10449428,0.02619015,0.00306868,0.13269355,0.0070,0.15636849,0.0176,0.016838457060084893,0.0020137365237983956
